date,item,value,mean,bias,Q60,Q120,Q200
2017-12-29,inflow,5046.049,4963.394,1.665,48.548,43.799,43.799
2018-01-02,purchase,3508.730,3415.849,2.719,59.134,51.690,51.690
2018-01-02,inflow,5081.181,4974.612,2.142,60.362,54.457,54.457
2018-01-03,inflow,5127.478,4989.171,2.772,75.963,68.532,68.532
2018-01-03,purchase,3553.038,3428.915,3.620,74.141,64.808,64.808
2018-01-04,purchase,3596.448,3444.870,4.400,87.140,76.171,76.171
2018-01-04,inflow,5172.674,5006.647,3.316,89.436,80.688,80.688
2018-01-05,inflow,5198.734,5024.941,3.459,92.965,83.871,83.871
2018-01-05,purchase,3620.563,3461.603,4.592,90.338,78.967,78.967
2018-01-08,purchase,3637.671,3478.371,4.580,90.961,78.786,78.786
2018-01-08,inflow,5217.988,5043.327,3.463,93.690,83.975,83.975
2018-01-09,purchase,3666.096,3496.250,4.858,100.000,82.839,82.839
2018-01-09,inflow,5248.749,5062.891,3.671,100.000,88.617,88.617
2018-01-10,purchase,3681.589,3513.901,4.772,98.491,81.589,81.589
2018-01-10,inflow,5266.021,5082.236,3.616,98.619,87.393,87.393
2018-01-11,purchase,3682.319,3529.941,4.317,90.485,74.956,74.956
2018-01-11,inflow,5268.377,5099.964,3.302,90.701,80.377,80.377
2018-01-12,inflow,5291.227,5118.180,3.381,92.688,82.138,82.138
2018-01-12,purchase,3703.516,3546.472,4.428,92.444,76.580,76.580
2018-01-15,inflow,5274.825,5133.098,2.761,77.055,68.284,68.284
2018-01-15,purchase,3685.925,3559.753,3.544,76.907,63.709,63.709
2018-01-16,inflow,5300.190,5149.012,2.936,81.468,72.195,72.195
2018-01-16,purchase,3708.851,3573.953,3.774,80.952,67.060,67.060
2018-01-17,inflow,5293.748,5162.796,2.536,71.392,63.266,63.266
2018-01-17,purchase,3700.571,3586.012,3.195,70.758,58.615,58.615
2018-01-18,purchase,3718.640,3598.643,3.335,73.217,60.652,60.652
2018-01-18,inflow,5313.686,5177.166,2.637,73.926,65.511,65.511
2018-01-19,purchase,3729.103,3611.068,3.269,72.060,59.694,59.694
2018-01-19,inflow,5325.856,5191.327,2.591,72.777,64.494,64.494
2018-01-22,purchase,3750.813,3624.377,3.488,75.924,62.895,62.895
2018-01-22,inflow,5349.697,5206.410,2.752,76.830,68.085,68.085
2018-01-23,purchase,3777.474,3638.958,3.806,81.515,67.526,67.526
2018-01-23,inflow,5378.276,5222.778,2.977,82.508,73.117,73.117
2018-01-24,inflow,5382.576,5237.997,2.760,77.033,68.265,68.265
2018-01-24,purchase,3778.700,3652.266,3.462,75.455,62.506,62.506
2018-01-25,purchase,3800.939,3666.426,3.669,79.094,65.520,65.520
2018-01-25,inflow,5407.319,5254.123,2.916,80.956,71.741,71.741
2018-01-26,purchase,3830.973,3682.097,4.043,85.677,70.974,70.974
2018-01-26,inflow,5439.130,5271.743,3.175,87.497,77.538,77.538
2018-01-29,inflow,5431.998,5287.005,2.742,76.586,67.868,67.868
2018-01-29,purchase,3822.724,3695.490,3.443,75.124,62.231,62.231
2018-01-30,inflow,5437.315,5301.320,2.565,72.119,63.910,63.910
2018-01-30,purchase,3826.791,3707.995,3.204,70.919,58.748,58.748
2018-01-31,inflow,5438.792,5314.413,2.340,66.448,58.885,58.885
2018-01-31,purchase,3826.238,3719.256,2.876,65.164,53.981,53.981
2018-02-01,purchase,3828.951,3729.703,2.661,61.377,50.844,50.844
2018-02-01,inflow,5443.082,5326.667,2.186,62.543,55.424,55.424
2018-02-02,purchase,3827.436,3739.011,2.365,56.171,46.532,46.532
2018-02-02,inflow,5443.242,5337.770,1.976,57.259,50.741,50.741
2018-02-05,inflow,5410.581,5344.704,1.233,38.514,34.130,34.130
2018-02-05,purchase,3792.805,3744.134,1.300,37.449,31.022,31.022
2018-02-06,inflow,5313.940,5341.774,-0.521,0.000,0.000,0.000
2018-02-06,purchase,3694.877,3739.443,-1.192,0.000,0.000,0.000
2018-02-07,inflow,5331.965,5340.840,-0.166,8.466,7.637,7.549
2018-02-07,purchase,3712.042,3736.834,-0.663,8.734,7.535,7.310
2018-02-08,purchase,3740.796,3737.211,0.096,21.286,18.364,17.815
2018-02-08,inflow,5362.573,5342.910,0.368,21.209,19.132,18.911
2018-02-09,inflow,5337.893,5342.432,-0.085,10.403,9.385,9.276
2018-02-09,purchase,3714.709,3735.068,-0.545,10.690,9.223,8.947
2018-02-12,purchase,3702.126,3731.931,-0.799,6.499,5.607,5.439
2018-02-12,inflow,5326.766,5340.940,-0.265,6.099,5.502,5.438
2018-02-13,inflow,5318.754,5338.827,-0.376,3.461,3.122,3.086
2018-02-13,purchase,3693.340,3728.255,-0.937,4.220,3.641,3.532
2018-02-14,purchase,3704.889,3726.030,-0.567,10.321,8.905,8.639
2018-02-14,inflow,5331.284,5338.109,-0.128,9.380,8.462,8.364
2018-02-22,inflow,5356.549,5339.865,0.312,19.883,17.936,17.729
2018-02-22,purchase,3728.599,3726.275,0.062,20.731,17.886,17.351
2018-02-23,inflow,5375.809,5343.288,0.609,26.949,24.309,24.029
2018-02-23,purchase,3746.390,3728.190,0.488,27.769,23.958,23.242
2018-02-26,inflow,5409.747,5349.618,1.124,39.242,35.399,34.990
2018-02-26,purchase,3778.486,3732.980,1.219,39.850,34.381,33.353
2018-02-27,purchase,3804.488,3739.791,1.730,48.296,41.668,40.422
2018-02-27,inflow,5436.696,5357.911,1.470,47.507,42.854,42.359
2018-02-28,inflow,5433.152,5365.077,1.269,42.698,38.517,38.072
2018-02-28,purchase,3799.942,3745.519,1.453,43.718,37.718,36.590
2018-03-01,inflow,5446.996,5372.878,1.379,45.337,40.897,40.425
2018-03-01,purchase,3812.119,3751.862,1.606,46.247,39.900,38.708
2018-03-02,inflow,5437.496,5379.032,1.087,38.357,34.600,34.201
2018-03-02,purchase,3801.526,3756.592,1.196,39.471,34.054,33.036
2018-03-05,purchase,3787.760,3759.560,0.750,32.099,27.693,26.865
2018-03-05,inflow,5424.609,5383.373,0.766,30.702,27.695,27.376
2018-03-06,inflow,5435.994,5388.385,0.884,33.507,30.225,29.876
2018-03-06,purchase,3797.556,3763.179,0.914,34.800,30.024,29.126
2018-03-07,inflow,5411.332,5390.570,0.385,21.617,19.500,19.275
2018-03-07,purchase,3771.888,3764.009,0.209,23.160,19.982,19.384
2018-03-08,purchase,3800.151,3767.451,0.868,34.047,29.531,28.496
2018-03-08,inflow,5441.193,5395.391,0.849,32.680,29.498,29.139
2018-03-09,inflow,5456.603,5401.221,1.025,36.889,34.682,32.893
2018-03-09,purchase,3814.175,3771.901,1.121,38.226,34.554,31.994
2018-03-12,inflow,5481.955,5408.910,1.350,44.644,43.895,39.807
2018-03-12,purchase,3837.854,3778.182,1.579,45.807,43.546,38.339
2018-03-13,purchase,3851.462,3785.161,1.752,48.653,46.252,40.721
2018-03-13,inflow,5497.021,5417.301,1.472,47.534,46.735,42.384
2018-03-14,purchase,3857.363,3792.037,1.723,48.176,45.798,40.322
2018-03-14,inflow,5504.391,5425.596,1.452,47.073,46.283,41.973
2018-03-15,purchase,3871.138,3799.571,1.884,50.835,48.326,42.547
2018-03-15,inflow,5519.853,5434.572,1.569,49.863,49.025,44.460
2018-03-16,inflow,5500.903,5440.890,1.103,38.741,38.091,34.544
2018-03-16,purchase,3849.287,3804.306,1.182,39.244,37.308,32.846
2018-03-19,purchase,3858.134,3809.432,1.278,40.832,38.817,34.175
2018-03-19,inflow,5511.121,5447.578,1.166,40.255,39.578,35.893
2018-03-20,inflow,5503.986,5452.950,0.936,34.756,34.172,30.990
2018-03-20,purchase,3849.414,3813.240,0.949,35.380,33.634,29.612
2018-03-21,purchase,3854.790,3817.197,0.985,35.979,34.203,30.113
2018-03-21,inflow,5510.187,5458.402,0.949,35.061,34.472,31.263
2018-03-22,inflow,5514.934,5463.786,0.936,34.761,34.177,30.995
2018-03-22,purchase,3858.509,3821.131,0.978,35.869,34.099,30.021
2018-03-23,purchase,3841.052,3823.029,0.471,27.493,26.136,23.010
2018-03-23,inflow,5498.814,5467.122,0.580,26.258,25.817,23.413
2018-03-26,purchase,3879.451,3828.402,1.333,41.741,39.681,34.936
2018-03-26,inflow,5539.221,5473.988,1.192,40.857,40.171,36.430
2018-03-27,purchase,3890.042,3834.273,1.454,43.742,41.583,36.611
2018-03-27,inflow,5550.928,5481.316,1.270,42.725,42.007,38.096
2018-03-28,purchase,3897.068,3840.253,1.479,44.155,41.976,36.956
2018-03-28,inflow,5559.022,5488.716,1.281,42.985,42.263,38.328
2018-04-03,purchase,3926.132,3848.432,2.019,53.073,50.454,44.421
2018-04-03,inflow,5589.257,5498.292,1.654,51.896,51.024,46.273
2018-04-04,purchase,3940.246,3857.176,2.154,55.299,52.570,46.284
2018-04-04,inflow,5604.079,5508.367,1.738,53.879,52.974,48.042
2018-04-09,inflow,5637.947,5520.708,2.124,63.088,62.028,56.253
2018-04-09,purchase,3972.991,3868.206,2.709,64.477,61.295,53.965
2018-04-10,purchase,4006.442,3881.372,3.222,72.964,69.363,61.069
2018-04-10,inflow,5672.805,5535.193,2.486,71.735,70.530,63.963
2018-04-11,inflow,5683.712,5549.338,2.421,70.192,69.013,62.587
2018-04-11,purchase,4015.847,3894.179,3.124,71.344,67.823,59.713
2018-04-12,purchase,4044.162,3908.463,3.472,77.089,73.285,64.522
2018-04-12,inflow,5712.732,5564.899,2.657,75.800,74.527,67.587
2018-04-13,inflow,5736.822,5581.273,2.787,78.912,77.587,70.362
2018-04-13,purchase,4067.183,3923.579,3.660,80.199,76.241,67.124
2018-04-16,inflow,5763.993,5598.675,2.953,82.868,81.981,73.889
2018-04-16,purchase,4093.261,3939.739,3.897,84.112,80.654,70.399
2018-04-17,inflow,5771.774,5615.160,2.789,80.009,78.963,70.408
2018-04-17,purchase,4100.137,3955.015,3.669,81.509,80.352,67.252
2018-04-18,purchase,4172.354,3975.714,4.946,100.000,100.000,84.916
2018-04-18,inflow,5845.200,5637.069,3.692,100.000,100.000,89.616
2018-04-19,inflow,5898.966,5662.011,4.185,100.000,100.000,100.000
2018-04-19,purchase,4225.018,3999.457,5.640,100.000,100.000,94.514
2018-04-20,inflow,5888.476,5683.579,3.605,87.677,87.677,87.677
2018-04-20,purchase,4213.415,4019.834,4.816,87.936,87.936,83.112
2018-04-23,purchase,4236.748,4040.493,4.857,88.545,88.545,83.687
2018-04-23,inflow,5912.782,5705.408,3.635,88.306,88.306,88.306
2018-04-24,inflow,5952.774,5728.967,3.907,94.084,94.084,94.084
2018-04-24,purchase,4275.751,4062.898,5.239,94.132,94.132,88.968
2018-04-25,inflow,5967.524,5751.687,3.753,90.812,90.812,90.812
2018-04-25,purchase,4289.541,4084.483,5.020,90.934,90.934,85.945
2018-04-26,inflow,5937.164,5769.351,2.909,72.880,72.880,72.880
2018-04-26,purchase,4258.542,4101.060,3.840,73.655,73.655,69.614
2018-04-27,inflow,5963.944,5787.884,3.042,75.710,75.710,75.710
2018-04-27,purchase,4283.572,4118.442,4.010,76.136,76.136,71.959
2018-05-02,inflow,6011.239,5809.156,3.479,84.992,84.992,84.992
2018-05-02,purchase,4329.271,4138.521,4.609,84.913,84.913,80.255
2018-05-03,purchase,4333.348,4157.076,4.240,79.514,79.514,75.152
2018-05-03,inflow,6017.599,5829.007,3.235,79.822,79.822,79.822
2018-05-04,inflow,6005.639,5845.830,2.734,69.162,69.162,69.162
2018-05-04,purchase,4320.009,4172.594,3.533,69.160,69.160,65.366
2018-05-07,inflow,6034.145,5863.764,2.906,72.815,72.815,72.815
2018-05-07,purchase,4347.098,4189.213,3.769,72.613,72.613,68.630
2018-05-08,purchase,4366.504,4206.098,3.814,73.269,73.269,69.249
2018-05-08,inflow,6055.024,5881.979,2.942,73.586,73.586,73.586
2018-05-09,purchase,4388.368,4223.457,3.905,74.601,74.601,70.508
2018-05-09,inflow,6077.866,5900.635,3.004,74.896,74.896,74.896
2018-05-10,inflow,6109.609,5920.538,3.193,78.931,78.931,78.931
2018-05-10,purchase,4418.455,4242.028,4.159,78.325,78.325,74.027
2018-05-11,purchase,4443.954,4261.259,4.287,80.203,80.203,75.803
2018-05-11,inflow,6136.089,5941.066,3.283,80.826,80.826,80.826
2018-05-14,purchase,4500.812,4284.074,5.059,91.501,91.501,86.481
2018-05-14,inflow,6194.530,5965.206,3.844,92.762,92.762,92.762
2018-05-15,inflow,6232.613,5990.673,4.039,96.890,96.890,96.890
2018-05-15,purchase,4537.134,4308.175,5.315,95.239,95.239,90.014
2018-05-16,inflow,6244.691,6014.865,3.821,92.265,92.265,92.265
2018-05-16,purchase,4548.207,4331.035,5.014,90.844,90.844,85.860
2018-05-17,purchase,4571.005,4353.889,4.987,90.069,90.440,85.479
2018-05-17,inflow,6268.467,6039.018,3.799,91.547,91.807,91.807
2018-05-18,inflow,6304.757,6064.326,3.965,95.169,95.318,95.318
2018-05-18,purchase,4605.384,4377.841,5.198,93.276,93.527,88.396
2018-05-23,inflow,6328.388,6089.475,3.923,94.264,94.441,94.441
2018-05-23,purchase,4627.695,4401.637,5.136,92.336,92.622,87.541
2018-05-24,purchase,4648.184,4425.118,5.041,90.894,91.234,86.228
2018-05-24,inflow,6350.181,6114.304,3.858,92.826,93.047,93.047
2018-05-25,purchase,4668.527,4448.299,4.951,89.524,89.915,84.982
2018-05-25,inflow,6372.011,6138.848,3.798,91.519,91.780,91.780
2018-05-28,inflow,6412.481,6164.908,4.016,96.078,96.406,96.406
2018-05-28,purchase,4707.249,4472.961,5.238,93.525,94.117,88.953
2018-05-29,inflow,6427.965,6189.961,3.845,91.221,92.776,92.776
2018-05-29,purchase,4721.908,4496.670,5.009,88.690,90.766,85.786
2018-05-30,inflow,6442.102,6213.975,3.671,86.479,89.083,89.083
2018-05-30,purchase,4734.608,4519.331,4.763,83.863,87.172,82.390
2018-05-31,inflow,6508.395,6242.015,4.268,100.000,100.000,100.000
2018-05-31,purchase,4792.085,4545.308,5.429,96.124,96.919,91.601
2018-06-01,purchase,4814.014,4570.899,5.319,94.088,95.301,90.072
2018-06-01,inflow,6531.235,6269.559,4.174,97.584,98.041,98.041
2018-06-04,purchase,4874.336,4599.798,5.968,100.000,100.000,99.061
2018-06-04,inflow,6593.824,6300.442,4.657,100.000,100.000,100.000
2018-06-05,inflow,6633.569,6332.168,4.760,100.000,100.000,100.000
2018-06-05,purchase,4911.702,4629.503,6.096,100.000,100.000,100.000
2018-06-06,purchase,4938.306,4658.913,5.997,98.323,98.646,98.646
2018-06-06,inflow,6661.691,6363.551,4.685,98.292,98.585,98.585
2018-06-07,purchase,4979.725,4689.466,6.190,100.000,100.000,100.000
2018-06-07,inflow,6704.680,6396.040,4.825,100.000,100.000,100.000
2018-06-08,inflow,6713.000,6426.226,4.463,91.826,93.212,93.212
2018-06-08,purchase,4981.153,4717.246,5.595,90.049,91.938,91.938
2018-06-11,purchase,5023.770,4746.439,5.843,94.203,95.304,95.304
2018-06-11,inflow,6757.198,6457.748,4.637,95.757,96.476,96.476
2018-06-12,inflow,6784.232,6488.841,4.552,93.565,94.890,94.890
2018-06-12,purchase,5048.691,4775.225,5.727,91.906,93.730,93.730
2018-06-13,inflow,6799.460,6518.424,4.311,87.892,90.385,90.385
2018-06-13,purchase,5062.854,4802.618,5.419,86.517,89.555,89.555
2018-06-14,inflow,6828.707,6547.975,4.287,87.324,89.934,89.934
2018-06-14,purchase,5090.914,4830.075,5.400,86.197,89.307,89.307
2018-06-15,inflow,6857.307,6577.435,4.255,86.564,89.330,89.330
2018-06-15,purchase,5117.198,4857.420,5.348,85.283,88.599,88.599
2018-06-19,inflow,6837.417,6602.195,3.563,70.260,76.383,76.383
2018-06-19,purchase,5096.082,4880.150,4.425,69.136,76.090,76.090
2018-06-20,purchase,5103.617,4901.432,4.125,63.894,72.030,72.030
2018-06-20,inflow,6846.639,6625.476,3.338,64.968,72.180,72.180
2018-06-21,inflow,6838.297,6645.744,2.897,54.588,63.937,63.937
2018-06-21,purchase,5094.508,4919.820,3.551,53.850,64.249,64.249
2018-06-22,purchase,5095.624,4936.564,3.222,48.104,59.797,59.797
2018-06-22,inflow,6840.577,6664.300,2.645,48.646,59.219,59.219
2018-06-25,purchase,5057.830,4948.113,2.217,30.533,46.186,46.186
2018-06-25,inflow,6803.802,6677.586,1.890,30.865,45.099,45.099
2018-06-26,purchase,5081.462,4960.813,2.432,34.287,49.094,49.094
2018-06-26,inflow,6830.048,6692.106,2.061,34.895,48.299,48.299
2018-06-27,inflow,6818.459,6704.140,1.705,26.509,41.639,41.639
2018-06-27,purchase,5068.956,4971.112,1.968,26.176,42.811,42.811
2018-06-28,inflow,6828.012,6715.937,1.669,25.651,40.958,40.958
2018-06-28,purchase,5077.006,4981.197,1.923,25.392,42.203,42.203
2018-07-03,inflow,6833.549,6727.138,1.582,10.736,39.331,39.331
2018-07-03,purchase,5080.438,4990.649,1.799,9.590,40.520,40.520
2018-07-04,purchase,5066.110,4997.835,1.366,0.000,34.653,34.653
2018-07-04,inflow,6820.567,6736.036,1.255,0.000,33.217,33.217
2018-07-05,purchase,5088.765,5006.495,1.643,5.747,38.408,38.408
2018-07-05,inflow,6844.103,6746.328,1.449,5.445,36.853,36.853
2018-07-06,inflow,6889.783,6759.991,1.920,18.627,45.657,45.657
2018-07-06,purchase,5132.620,5018.507,2.274,18.819,46.951,46.951
2018-07-09,purchase,5166.936,5032.643,2.668,27.000,52.297,52.297
2018-07-09,inflow,6926.255,6775.825,2.220,27.032,51.270,51.270
2018-07-10,inflow,6934.019,6790.891,2.108,23.882,49.166,49.166
2018-07-10,purchase,5173.029,5046.013,2.517,23.863,50.247,50.247
2018-07-11,inflow,6933.247,6804.449,1.893,17.867,45.149,45.149
2018-07-11,purchase,5170.492,5057.869,2.227,17.842,46.312,46.312
2018-07-12,inflow,6952.899,6818.587,1.970,20.021,46.588,46.588
2018-07-12,purchase,5188.417,5070.302,2.330,19.974,47.706,47.706
2018-07-13,inflow,6965.469,6832.576,1.945,19.327,46.124,46.124
2018-07-13,purchase,5199.303,5082.588,2.296,19.287,47.256,47.256
2018-07-16,purchase,5198.310,5093.609,2.056,14.294,43.994,43.994
2018-07-16,inflow,6965.775,6845.261,1.761,14.161,42.674,42.674
2018-07-17,inflow,6960.829,6856.268,1.525,7.566,38.270,38.270
2018-07-17,purchase,5191.979,5102.977,1.744,7.837,39.775,39.775
2018-07-18,inflow,6960.979,6866.240,1.380,3.497,35.553,35.553
2018-07-18,purchase,5190.933,5111.354,1.557,3.956,37.238,37.238
2018-07-19,inflow,6988.037,6877.840,1.602,9.727,39.713,39.713
2018-07-19,purchase,5215.328,5121.256,1.837,9.761,41.031,41.031
2018-07-20,inflow,7011.217,6890.543,1.751,13.902,42.502,42.502
2018-07-20,purchase,5236.688,5132.250,2.035,13.867,43.714,43.714
2018-07-23,inflow,7011.765,6902.088,1.589,9.358,39.467,39.467
2018-07-23,purchase,5235.303,5142.064,1.813,9.271,40.711,40.711
2018-07-24,purchase,5261.650,5153.453,2.100,15.205,44.589,44.589
2018-07-24,inflow,7039.789,6915.202,1.802,15.312,43.443,43.443
2018-07-25,purchase,5277.826,5165.299,2.179,16.843,45.660,45.660
2018-07-25,inflow,7057.605,6928.764,1.860,16.933,44.525,44.525
2018-07-26,purchase,5281.759,5176.390,2.036,13.880,43.723,43.723
2018-07-26,inflow,7063.063,6941.555,1.750,13.879,42.486,42.486
2018-07-27,inflow,7090.223,6955.713,1.934,19.014,45.915,45.915
2018-07-27,purchase,5307.326,5188.860,2.283,19.011,47.076,47.076
2018-07-30,purchase,5330.832,5202.381,2.469,22.867,49.596,49.596
2018-07-30,inflow,7117.051,6971.079,2.094,23.499,48.911,48.911
2018-07-31,purchase,5361.761,5217.560,2.764,28.976,53.588,53.588
2018-07-31,inflow,7149.743,6988.095,2.313,29.639,53.011,53.011
2018-08-01,purchase,5371.147,5232.187,2.656,26.739,52.126,52.126
2018-08-01,inflow,7160.614,7004.525,2.228,27.265,51.425,51.425
2018-08-02,inflow,7167.198,7020.018,2.097,23.572,48.959,48.959
2018-08-02,purchase,5374.776,5245.767,2.459,22.664,49.463,49.463
2018-08-03,inflow,7173.708,7034.655,1.977,20.215,46.717,46.717
2018-08-03,purchase,5379.882,5258.540,2.308,19.518,47.407,47.407
2018-08-06,inflow,7205.400,7050.916,2.191,26.216,50.725,50.725
2018-08-06,purchase,5410.513,5273.014,2.608,25.739,51.473,51.473
2018-08-07,purchase,5440.363,5288.952,2.863,31.029,54.930,54.930
2018-08-07,inflow,7237.607,7068.696,2.390,31.778,54.439,54.439
2018-08-08,purchase,5456.944,5304.951,2.865,31.077,54.961,54.961
2018-08-08,inflow,7255.233,7086.462,2.382,31.555,54.290,54.290
2018-08-09,inflow,7309.839,7107.736,2.843,44.489,62.928,62.928
2018-08-09,purchase,5509.089,5324.393,3.469,43.594,63.141,63.141
2018-08-10,purchase,5509.631,5342.035,3.137,36.721,58.649,58.649
2018-08-10,inflow,7311.779,7127.168,2.590,37.398,58.193,58.193
2018-08-13,purchase,5503.852,5357.446,2.733,28.334,53.168,53.168
2018-08-13,inflow,7307.254,7144.319,2.281,28.727,52.402,52.402
2018-08-14,inflow,7295.193,7158.688,1.907,18.258,45.411,45.411
2018-08-14,purchase,5490.454,5370.113,2.241,18.137,46.505,46.505
2018-08-15,purchase,5475.183,5380.120,1.767,8.310,40.084,40.084
2018-08-15,inflow,7280.980,7170.335,1.543,8.071,38.607,38.607
2018-08-16,purchase,5496.902,5391.242,1.960,12.310,40.644,42.697
2018-08-16,inflow,7304.196,7183.084,1.686,12.076,39.644,41.282
2018-08-17,purchase,5500.577,5401.655,1.831,9.646,38.841,40.956
2018-08-17,inflow,7309.196,7195.095,1.586,9.268,37.716,39.407
2018-08-20,inflow,7367.685,7211.532,2.165,25.498,48.858,50.245
2018-08-20,purchase,5557.138,5416.463,2.597,25.523,49.588,51.331
2018-08-21,purchase,5585.286,5432.541,2.812,29.969,52.598,54.237
2018-08-21,inflow,7398.100,7229.300,2.335,30.248,52.118,53.418
2018-08-22,purchase,5605.318,5448.996,2.869,31.154,53.400,55.012
2018-08-22,inflow,7420.106,7247.472,2.382,31.566,53.023,54.298
2018-08-23,purchase,5617.917,5465.084,2.797,29.656,49.785,54.032
2018-08-23,inflow,7434.785,7265.311,2.333,30.184,49.673,53.375
2018-08-24,purchase,5616.149,5479.471,2.494,23.391,39.692,49.938
2018-08-24,inflow,7434.515,7281.426,2.102,23.737,39.663,49.069
2018-08-27,inflow,7460.151,7298.447,2.216,26.905,41.223,51.185
2018-08-27,purchase,5637.825,5494.552,2.608,25.738,40.102,51.472
2018-08-28,inflow,7476.016,7315.359,2.196,26.361,40.785,50.822
2018-08-28,purchase,5652.132,5509.560,2.588,25.327,39.771,51.203
2018-08-29,inflow,7498.185,7332.771,2.256,28.032,42.129,51.938
2018-08-29,purchase,5672.452,5525.073,2.667,26.980,41.104,52.283
2018-08-30,purchase,5678.615,5539.696,2.508,23.668,38.432,50.119
2018-08-30,inflow,7505.558,7349.227,2.127,24.430,39.232,49.532
2018-08-31,purchase,5716.287,5556.515,2.875,31.291,44.581,55.101
2018-08-31,inflow,7547.658,7368.125,2.437,33.096,46.201,55.319
2018-09-03,purchase,5718.995,5571.989,2.638,26.375,40.616,51.889
2018-09-03,inflow,7551.712,7385.609,2.249,27.841,41.975,51.810
2018-09-04,purchase,5732.506,5587.276,2.599,27.546,39.964,51.360
2018-09-04,inflow,7567.198,7402.904,2.219,28.515,41.307,51.255
2018-09-05,inflow,7537.015,7415.676,1.636,11.275,28.176,40.350
2018-09-05,purchase,5701.418,5598.147,1.845,10.692,27.346,41.138
2018-09-06,inflow,7546.760,7428.160,1.597,10.363,27.283,39.608
2018-09-06,purchase,5710.281,5608.826,1.809,10.153,26.746,40.651
2018-09-07,inflow,7545.470,7439.332,1.427,5.621,19.949,36.430
2018-09-07,purchase,5707.740,5618.247,1.593,5.597,19.612,37.726
2018-09-10,inflow,7540.655,7448.982,1.231,0.000,15.333,32.764
2018-09-10,purchase,5701.693,5626.194,1.342,0.000,15.223,34.326
2018-09-11,purchase,5701.272,5633.344,1.206,0.000,12.843,32.482
