,keyword,type,count
2011-02-16,股市,all,3964.000
2011-02-16,股票,all,24204.000
2011-02-16,基金,all,10956.000
2011-02-16,道琼斯指数,all,590.000
2011-02-16,纳斯达克指数,all,271.000
2011-02-16,沪深300,all,758.000
2011-02-16,上证50,all,244.000
2011-02-16,创业板指,all,140.000
2011-02-16,中证500,all,346.000
2011-02-16,美股行情,all,663.000
2011-02-16,牛市,all,289.000
2011-02-17,沪深300,all,769.000
2011-02-17,港股,all,618.000
2011-02-17,牛市,all,250.000
2011-02-17,股市,all,3587.000
2011-02-17,股票,all,22614.000
2011-02-17,上证,all,1485.000
2011-02-17,a股,all,731.000
2011-02-17,上证指数,all,25382.000
2011-02-17,熊市,all,227.000
2011-02-17,纳斯达克指数,all,256.000
2011-02-17,创业板指,all,141.000
2011-02-17,道琼斯指数,all,579.000
2011-02-17,基金,all,9791.000
2011-02-17,恒生指数,all,533.000
2011-02-17,上证50,all,232.000
2011-02-17,中证500,all,395.000
2011-02-17,美股行情,all,719.000
2011-02-18,纳斯达克指数,all,286.000
2011-02-18,a股,all,791.000
2011-02-18,熊市,all,246.000
2011-02-18,道琼斯指数,all,549.000
2011-02-18,牛市,all,314.000
2011-02-18,恒生指数,all,655.000
2011-02-18,上证,all,1568.000
2011-02-18,上证指数,all,25819.000
2011-02-18,沪深300,all,691.000
2011-02-18,美股行情,all,657.000
2011-02-18,股市,all,3439.000
2011-02-18,中证500,all,284.000
2011-02-18,创业板指,all,133.000
2011-02-18,上证50,all,245.000
2011-02-18,港股,all,578.000
2011-02-18,股票,all,22207.000
2011-02-18,基金,all,9586.000
2011-02-19,港股,all,309.000
2011-02-19,恒生指数,all,310.000
2011-02-19,美股行情,all,444.000
2011-02-19,股市,all,2115.000
2011-02-19,股票,all,12407.000
2011-02-19,沪深300,all,327.000
2011-02-19,熊市,all,200.000
2011-02-19,a股,all,544.000
2011-02-19,中证500,all,91.000
2011-02-19,基金,all,6143.000
2011-02-19,上证指数,all,3039.000
2011-02-19,牛市,all,236.000
2011-02-19,上证,all,534.000
2011-02-19,上证50,all,209.000
2011-02-19,道琼斯指数,all,455.000
2011-02-19,纳斯达克指数,all,215.000
2011-02-20,上证,all,458.000
2011-02-20,恒生指数,all,274.000
2011-02-20,股市,all,1971.000
2011-02-20,熊市,all,216.000
2011-02-20,牛市,all,258.000
2011-02-20,a股,all,484.000
2011-02-20,上证指数,all,2222.000
2011-02-20,纳斯达克指数,all,196.000
2011-02-20,港股,all,297.000
2011-02-20,道琼斯指数,all,383.000
2011-02-20,美股行情,all,283.000
2011-02-20,基金,all,5441.000
2011-02-20,中证500,all,150.000
2011-02-20,上证50,all,177.000
2011-02-20,沪深300,all,349.000
2011-02-20,股票,all,11581.000
2011-02-21,基金,all,10511.000
2011-02-21,上证指数,all,25758.000
2011-02-21,上证50,all,232.000
2011-02-21,沪深300,all,784.000
2011-02-21,熊市,all,217.000
2011-02-21,创业板指,all,131.000
2011-02-21,道琼斯指数,all,581.000
2011-02-21,美股行情,all,532.000
2011-02-21,中证500,all,354.000
2011-02-21,上证,all,1605.000
2011-02-21,港股,all,673.000
2011-02-21,恒生指数,all,519.000
2011-02-21,股市,all,3586.000
2011-02-21,牛市,all,314.000
2011-02-21,a股,all,882.000
2011-02-21,股票,all,24241.000
2011-02-21,纳斯达克指数,all,258.000
2011-02-22,中证500,all,347.000
2011-02-22,创业板指,all,152.000
2011-02-22,沪深300,all,791.000
2011-02-22,上证50,all,221.000
2011-02-22,美股行情,all,830.000
2011-02-22,股市,all,4778.000
2011-02-22,牛市,all,312.000
2011-02-22,恒生指数,all,645.000
2011-02-22,纳斯达克指数,all,286.000
2011-02-22,基金,all,10064.000
2011-02-22,熊市,all,242.000
2011-02-22,上证指数,all,32363.000
2011-02-22,a股,all,940.000
2011-02-22,股票,all,25622.000
2011-02-22,上证,all,1937.000
2011-02-22,港股,all,787.000
2011-02-22,道琼斯指数,all,918.000
2011-02-23,熊市,all,216.000
2011-02-23,沪深300,all,739.000
2011-02-23,基金,all,9456.000
2011-02-23,纳斯达克指数,all,334.000
2011-02-23,创业板指,all,162.000
2011-02-23,中证500,all,344.000
2011-02-23,恒生指数,all,663.000
2011-02-23,上证50,all,225.000
2011-02-23,a股,all,899.000
2011-02-23,道琼斯指数,all,1016.000
2011-02-23,上证指数,all,28405.000
2011-02-23,港股,all,691.000
2011-02-23,股市,all,4233.000
2011-02-23,股票,all,24321.000
2011-02-23,牛市,all,294.000
2011-02-23,上证,all,1648.000
2011-02-23,美股行情,all,954.000
2011-02-24,股市,all,3428.000
2011-02-24,a股,all,830.000
2011-02-24,沪深300,all,693.000
2011-02-24,道琼斯指数,all,850.000
2011-02-24,美股行情,all,883.000
2011-02-24,熊市,all,243.000
2011-02-24,股票,all,23600.000
2011-02-24,牛市,all,276.000
2011-02-24,上证指数,all,25114.000
2011-02-24,恒生指数,all,682.000
2011-02-24,上证,all,1470.000
2011-02-24,纳斯达克指数,all,293.000
2011-02-24,基金,all,9382.000
2011-02-24,中证500,all,319.000
2011-02-24,创业板指,all,162.000
2011-02-24,上证50,all,221.000
2011-02-24,港股,all,745.000
2011-02-25,股市,all,3227.000
2011-02-25,上证指数,all,25261.000
2011-02-25,股票,all,22537.000
2011-02-25,基金,all,8611.000
2011-02-25,道琼斯指数,all,756.000
2011-02-25,纳斯达克指数,all,301.000
2011-02-25,港股,all,691.000
2011-02-25,熊市,all,209.000
2011-02-25,上证,all,1476.000
2011-02-25,牛市,all,297.000
2011-02-25,中证500,all,338.000
2011-02-25,创业板指,all,136.000
2011-02-25,上证50,all,195.000
2011-02-25,沪深300,all,680.000
2011-02-25,a股,all,793.000
2011-02-25,美股行情,all,757.000
2011-02-25,恒生指数,all,834.000
2011-02-26,沪深300,all,317.000
2011-02-26,美股行情,all,442.000
2011-02-26,股票,all,12301.000
2011-02-26,股市,all,2138.000
2011-02-26,恒生指数,all,296.000
2011-02-26,牛市,all,246.000
2011-02-26,a股,all,558.000
2011-02-26,纳斯达克指数,all,201.000
2011-02-26,港股,all,308.000
2011-02-26,道琼斯指数,all,508.000
2011-02-26,熊市,all,187.000
2011-02-26,基金,all,5513.000
2011-02-26,创业板指,all,61.000
2011-02-26,上证指数,all,2977.000
2011-02-26,上证50,all,129.000
2011-02-26,中证500,all,148.000
2011-02-26,上证,all,507.000
2011-02-27,基金,all,4982.000
2011-02-27,纳斯达克指数,all,228.000
2011-02-27,上证指数,all,2187.000
2011-02-27,股票,all,11902.000
2011-02-27,道琼斯指数,all,475.000
2011-02-27,港股,all,307.000
2011-02-27,美股行情,all,306.000
2011-02-27,股市,all,1962.000
2011-02-27,a股,all,509.000
2011-02-27,熊市,all,213.000
2011-02-27,上证,all,445.000
2011-02-27,牛市,all,243.000
2011-02-27,沪深300,all,319.000
2011-02-27,创业板指,all,61.000
2011-02-27,中证500,all,148.000
2011-02-27,上证50,all,155.000
2011-02-27,恒生指数,all,340.000
2011-02-28,基金,all,9748.000
2011-02-28,道琼斯指数,all,662.000
2011-02-28,熊市,all,218.000
2011-02-28,股票,all,24198.000
2011-02-28,纳斯达克指数,all,265.000
2011-02-28,上证,all,1448.000
2011-02-28,恒生指数,all,638.000
2011-02-28,a股,all,794.000
2011-02-28,上证指数,all,24564.000
2011-02-28,沪深300,all,713.000
2011-02-28,港股,all,729.000
2011-02-28,中证500,all,344.000
2011-02-28,上证50,all,196.000
2011-02-28,创业板指,all,134.000
2011-02-28,牛市,all,267.000
2011-02-28,股市,all,3326.000
2011-02-28,美股行情,all,536.000
2011-03-01,恒生指数,all,582.000
2011-03-01,股票,all,26311.000
2011-03-01,股市,all,3408.000
2011-03-01,上证,all,1531.000
2011-03-01,纳斯达克指数,all,286.000
2011-03-01,道琼斯指数,all,733.000
2011-03-01,港股,all,710.000
2011-03-01,基金,all,9888.000
2011-03-01,牛市,all,288.000
2011-03-01,a股,all,864.000
2011-03-01,沪深300,all,740.000
2011-03-01,上证50,all,248.000
2011-03-01,创业板指,all,133.000
2011-03-01,中证500,all,368.000
2011-03-01,上证指数,all,24645.000
2011-03-01,熊市,all,202.000
2011-03-01,美股行情,all,768.000
2011-03-02,沪深300,all,652.000
2011-03-02,创业板指,all,134.000
2011-03-02,熊市,all,262.000
2011-03-02,上证,all,1643.000
2011-03-02,纳斯达克指数,all,298.000
2011-03-02,恒生指数,all,657.000
2011-03-02,中证500,all,347.000
2011-03-02,港股,all,727.000
2011-03-02,a股,all,816.000
2011-03-02,上证指数,all,27241.000
2011-03-02,股市,all,3390.000
2011-03-02,道琼斯指数,all,820.000
2011-03-02,美股行情,all,938.000
2011-03-02,股票,all,24589.000
2011-03-02,基金,all,9338.000
2011-03-02,牛市,all,298.000
2011-03-02,上证50,all,224.000
2011-03-03,熊市,all,240.000
2011-03-03,基金,all,8951.000
2011-03-03,股市,all,3480.000
2011-03-03,道琼斯指数,all,803.000
2011-03-03,纳斯达克指数,all,296.000
2011-03-03,股票,all,24715.000
2011-03-03,港股,all,703.000
2011-03-03,创业板指,all,158.000
2011-03-03,美股行情,all,901.000
2011-03-03,恒生指数,all,650.000
2011-03-03,沪深300,all,704.000
2011-03-03,牛市,all,312.000
2011-03-03,中证500,all,321.000
2011-03-03,上证50,all,293.000
2011-03-03,上证,all,1493.000
2011-03-03,上证指数,all,26383.000
2011-03-03,a股,all,848.000
2011-03-04,恒生指数,all,616.000
2011-03-04,道琼斯指数,all,785.000
2011-03-04,美股行情,all,774.000
2011-03-04,中证500,all,350.000
2011-03-04,沪深300,all,658.000
2011-03-04,纳斯达克指数,all,236.000
2011-03-04,熊市,all,240.000
2011-03-04,创业板指,all,171.000
2011-03-04,股市,all,3146.000
2011-03-04,上证指数,all,23583.000
2011-03-04,a股,all,762.000
2011-03-04,港股,all,697.000
2011-03-04,上证,all,1452.000
2011-03-04,基金,all,8821.000
2011-03-04,上证50,all,239.000
2011-03-04,股票,all,22474.000
2011-03-04,牛市,all,303.000
2011-03-05,上证50,all,181.000
2011-03-05,美股行情,all,482.000
2011-03-05,牛市,all,261.000
2011-03-05,上证,all,534.000
2011-03-05,道琼斯指数,all,566.000
2011-03-05,股市,all,1960.000
2011-03-05,纳斯达克指数,all,224.000
2011-03-05,a股,all,487.000
2011-03-05,创业板指,all,58.000
2011-03-05,恒生指数,all,318.000
2011-03-05,熊市,all,200.000
2011-03-05,港股,all,364.000
2011-03-05,基金,all,5927.000
2011-03-05,中证500,all,154.000
2011-03-05,上证指数,all,2986.000
2011-03-05,股票,all,12776.000
2011-03-05,沪深300,all,334.000
2011-03-06,创业板指,all,61.000
2011-03-06,道琼斯指数,all,419.000
2011-03-06,纳斯达克指数,all,207.000
2011-03-06,股票,all,12221.000
2011-03-06,中证500,all,97.000
2011-03-06,基金,all,5233.000
2011-03-06,熊市,all,211.000
2011-03-06,a股,all,504.000
2011-03-06,美股行情,all,328.000
2011-03-06,上证,all,495.000
2011-03-06,恒生指数,all,320.000
2011-03-06,牛市,all,260.000
2011-03-06,上证指数,all,2088.000
2011-03-06,上证50,all,196.000
2011-03-06,沪深300,all,291.000
2011-03-06,股市,all,1957.000
2011-03-06,港股,all,294.000
2011-03-07,美股行情,all,644.000
2011-03-07,上证,all,1718.000
2011-03-07,股市,all,3739.000
2011-03-07,股票,all,26551.000
2011-03-07,上证50,all,368.000
2011-03-07,创业板指,all,175.000
2011-03-07,中证500,all,419.000
2011-03-07,道琼斯指数,all,649.000
2011-03-07,基金,all,10518.000
2011-03-07,a股,all,860.000
2011-03-07,恒生指数,all,712.000
2011-03-07,牛市,all,344.000
2011-03-07,上证指数,all,27749.000
2011-03-07,港股,all,880.000
2011-03-07,沪深300,all,1043.000
2011-03-07,熊市,all,221.000
2011-03-07,纳斯达克指数,all,288.000
2011-03-08,上证指数,all,29000.000
2011-03-08,股市,all,3575.000
2011-03-08,上证50,all,293.000
2011-03-08,基金,all,9822.000
2011-03-08,中证500,all,359.000
2011-03-08,创业板指,all,163.000
2011-03-08,牛市,all,325.000
2011-03-08,股票,all,25542.000
2011-03-08,美股行情,all,786.000
2011-03-08,港股,all,774.000
2011-03-08,上证,all,1774.000
2011-03-08,a股,all,804.000
2011-03-08,沪深300,all,841.000
2011-03-08,纳斯达克指数,all,282.000
2011-03-08,熊市,all,220.000
2011-03-08,道琼斯指数,all,902.000
2011-03-08,恒生指数,all,669.000
2011-03-09,基金,all,10732.000
2011-03-09,恒生指数,all,587.000
2011-03-09,牛市,all,345.000
2011-03-09,沪深300,all,813.000
2011-03-09,创业板指,all,178.000
2011-03-09,中证500,all,337.000
2011-03-09,股市,all,3600.000
2011-03-09,道琼斯指数,all,711.000
2011-03-09,上证50,all,317.000
2011-03-09,美股行情,all,834.000
2011-03-09,港股,all,730.000
2011-03-09,纳斯达克指数,all,284.000
2011-03-09,上证,all,1792.000
2011-03-09,股票,all,26536.000
2011-03-09,上证指数,all,29539.000
2011-03-09,a股,all,791.000
2011-03-09,熊市,all,213.000
2011-03-10,上证指数,all,30507.000
2011-03-10,港股,all,749.000
2011-03-10,基金,all,9706.000
2011-03-10,创业板指,all,161.000
2011-03-10,纳斯达克指数,all,319.000
2011-03-10,中证500,all,325.000
2011-03-10,上证50,all,266.000
2011-03-10,美股行情,all,887.000
2011-03-10,牛市,all,302.000
2011-03-10,上证,all,1832.000
2011-03-10,股市,all,3588.000
2011-03-10,a股,all,882.000
2011-03-10,股票,all,25195.000
2011-03-10,熊市,all,231.000
2011-03-10,恒生指数,all,570.000
2011-03-10,沪深300,all,680.000
2011-03-10,道琼斯指数,all,773.000
2011-03-11,美股行情,all,887.000
2011-03-11,股市,all,3680.000
2011-03-11,纳斯达克指数,all,317.000
2011-03-11,沪深300,all,691.000
2011-03-11,创业板指,all,140.000
2011-03-11,上证指数,all,28736.000
2011-03-11,道琼斯指数,all,776.000
2011-03-11,上证50,all,228.000
2011-03-11,中证500,all,304.000
2011-03-11,牛市,all,271.000
2011-03-11,a股,all,899.000
2011-03-11,港股,all,650.000
2011-03-11,熊市,all,207.000
2011-03-11,上证,all,1661.000
2011-03-11,基金,all,8175.000
2011-03-11,恒生指数,all,630.000
2011-03-11,股票,all,23320.000
2011-03-12,上证,all,493.000
2011-03-12,创业板指,all,58.000
2011-03-12,上证50,all,158.000
2011-03-12,中证500,all,207.000
2011-03-12,沪深300,all,302.000
2011-03-12,美股行情,all,539.000
2011-03-12,基金,all,5106.000
2011-03-12,纳斯达克指数,all,248.000
2011-03-12,上证指数,all,3066.000
2011-03-12,恒生指数,all,317.000
2011-03-12,股票,all,11887.000
2011-03-12,熊市,all,186.000
2011-03-12,牛市,all,258.000
2011-03-12,道琼斯指数,all,629.000
2011-03-12,a股,all,562.000
2011-03-12,港股,all,324.000
2011-03-12,股市,all,2116.000
2011-03-13,基金,all,4467.000
2011-03-13,沪深300,all,303.000
2011-03-13,股市,all,2092.000
2011-03-13,上证50,all,110.000
2011-03-13,上证,all,441.000
2011-03-13,中证500,all,193.000
2011-03-13,纳斯达克指数,all,269.000
2011-03-13,港股,all,322.000
2011-03-13,牛市,all,259.000
2011-03-13,a股,all,623.000
2011-03-13,熊市,all,233.000
2011-03-13,道琼斯指数,all,565.000
2011-03-13,恒生指数,all,314.000
2011-03-13,上证指数,all,2350.000
2011-03-13,股票,all,12033.000
2011-03-13,美股行情,all,332.000
2011-03-14,a股,all,995.000
2011-03-14,基金,all,8739.000
2011-03-14,上证指数,all,29978.000
2011-03-14,牛市,all,299.000
2011-03-14,股市,all,4145.000
2011-03-14,港股,all,786.000
2011-03-14,熊市,all,242.000
2011-03-14,恒生指数,all,758.000
2011-03-14,上证,all,1868.000
2011-03-14,创业板指,all,153.000
2011-03-14,上证50,all,234.000
2011-03-14,道琼斯指数,all,798.000
2011-03-14,中证500,all,392.000
2011-03-14,纳斯达克指数,all,307.000
2011-03-14,美股行情,all,688.000
2011-03-14,沪深300,all,762.000
2011-03-14,股票,all,25861.000
2011-03-15,股市,all,5644.000
2011-03-15,股票,all,26341.000
2011-03-15,a股,all,1057.000
2011-03-15,创业板指,all,161.000
2011-03-15,熊市,all,258.000
2011-03-15,基金,all,8190.000
2011-03-15,美股行情,all,1022.000
2011-03-15,沪深300,all,729.000
2011-03-15,上证指数,all,34757.000
2011-03-15,港股,all,983.000
2011-03-15,道琼斯指数,all,1078.000
2011-03-15,纳斯达克指数,all,383.000
2011-03-15,上证50,all,252.000
2011-03-15,中证500,all,353.000
2011-03-15,牛市,all,305.000
2011-03-15,恒生指数,all,1073.000
2011-03-15,上证,all,2088.000
2011-03-16,港股,all,808.000
2011-03-16,纳斯达克指数,all,325.000
2011-03-16,恒生指数,all,849.000
2011-03-16,基金,all,8235.000
2011-03-16,上证,all,1739.000
2011-03-16,道琼斯指数,all,1019.000
2011-03-16,美股行情,all,995.000
2011-03-16,熊市,all,247.000
2011-03-16,上证指数,all,28144.000
2011-03-16,股市,all,4290.000
2011-03-16,a股,all,951.000
2011-03-16,股票,all,24434.000
2011-03-16,沪深300,all,638.000
2011-03-16,中证500,all,317.000
2011-03-16,上证50,all,244.000
2011-03-16,创业板指,all,146.000
2011-03-16,牛市,all,299.000
2011-03-17,基金,all,7441.000
2011-03-17,港股,all,795.000
2011-03-17,恒生指数,all,855.000
2011-03-17,上证指数,all,29096.000
2011-03-17,上证,all,1661.000
2011-03-17,熊市,all,232.000
2011-03-17,牛市,all,261.000
2011-03-17,股票,all,24538.000
2011-03-17,股市,all,4283.000
2011-03-17,a股,all,942.000
2011-03-17,创业板指,all,156.000
2011-03-17,中证500,all,311.000
2011-03-17,上证50,all,213.000
2011-03-17,沪深300,all,651.000
2011-03-17,道琼斯指数,all,1041.000
2011-03-17,纳斯达克指数,all,348.000
2011-03-17,美股行情,all,1024.000
2011-03-18,港股,all,735.000
2011-03-18,美股行情,all,1015.000
2011-03-18,熊市,all,236.000
2011-03-18,沪深300,all,628.000
2011-03-18,上证指数,all,25023.000
2011-03-18,股市,all,3465.000
2011-03-18,纳斯达克指数,all,300.000
2011-03-18,创业板指,all,131.000
2011-03-18,股票,all,22300.000
2011-03-18,中证500,all,286.000
2011-03-18,上证50,all,238.000
2011-03-18,道琼斯指数,all,934.000
2011-03-18,a股,all,927.000
2011-03-18,上证,all,1462.000
2011-03-18,恒生指数,all,675.000
2011-03-18,牛市,all,273.000
2011-03-18,基金,all,7540.000
2011-03-19,上证指数,all,2847.000
2011-03-19,熊市,all,207.000
2011-03-19,恒生指数,all,352.000
2011-03-19,道琼斯指数,all,560.000
2011-03-19,纳斯达克指数,all,276.000
2011-03-19,牛市,all,267.000
2011-03-19,上证,all,502.000
2011-03-19,股票,all,12313.000
2011-03-19,基金,all,4975.000
2011-03-19,中证500,all,97.000
2011-03-19,上证50,all,165.000
2011-03-19,沪深300,all,309.000
2011-03-19,港股,all,347.000
2011-03-19,a股,all,699.000
2011-03-19,股市,all,2054.000
2011-03-19,美股行情,all,518.000
2011-03-20,上证指数,all,2091.000
2011-03-20,道琼斯指数,all,513.000
2011-03-20,纳斯达克指数,all,258.000
2011-03-20,创业板指,all,63.000
2011-03-20,上证50,all,157.000
2011-03-20,沪深300,all,318.000
2011-03-20,a股,all,650.000
2011-03-20,美股行情,all,341.000
2011-03-20,中证500,all,134.000
2011-03-20,熊市,all,211.000
2011-03-20,恒生指数,all,312.000
2011-03-20,港股,all,347.000
2011-03-20,股票,all,11749.000
2011-03-20,牛市,all,257.000
2011-03-20,基金,all,4298.000
2011-03-20,上证,all,436.000
2011-03-20,股市,all,1895.000
2011-03-21,美股行情,all,841.000
2011-03-21,熊市,all,247.000
2011-03-21,恒生指数,all,707.000
2011-03-21,基金,all,7610.000
2011-03-21,上证,all,1493.000
2011-03-21,沪深300,all,669.000
2011-03-21,牛市,all,266.000
2011-03-21,纳斯达克指数,all,314.000
2011-03-21,上证50,all,203.000
2011-03-21,股市,all,3250.000
2011-03-21,创业板指,all,157.000
2011-03-21,上证指数,all,25511.000
2011-03-21,中证500,all,294.000
2011-03-21,港股,all,759.000
2011-03-21,a股,all,952.000
